CATEGORY_TEXT	CONT_SCOPE	FUNC_LOC	ITEM_TITLE	ITEM_DESCRIPTION	STARTUP
HVAC	X	N/A	Device Tag	MD-6 phenolic tag to be provided.	N
HVAC	X	N/A	Conduit Installation	Scope of work	Y
HVAC	X	N/A	Conduit Identification	MD-7 conduit to be idenrified.	Y
HVAC	X	N/A	Cable Activities	MD-7 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	Cable Identification	MD-7 cable and wires to be identified.	Y
HVAC	X	N/A	Device Tag	Scope of work	N
HVAC	X	N/A	Conduit Identification	Scope of work	Y
HVAC	X	N/A	Conduit Installation	Scope of work	Y
HVAC	X	N/A	Conduit Identification	Scope of work	Y
HVAC	X	N/A	Cable Activities	Scope of work	Y
HVAC	X	N/A	Cable Identification	607-PDIT-0137 cable and wires to be identified.	Y
HVAC	X	N/A	Device Tag	Scope of work	N
HVAC	X	N/A	Plugged Entry	607-PDIT-0137 unused entry to be plugged.	N
HVAC	X	N/A	Intallation	607-K-0023 not yet installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 conduit to be installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-5 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	FSD-6 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-6 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	FSD-6 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-6 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-5 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-4 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	VAV-3 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	VAV-2 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	VAV-2 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	VAV-2 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-2 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	FSD-3 conduit to be installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	FSD-3 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-7 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	VAV-7 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	T-7 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-7 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	T-7 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	FSD-2 conduit to be installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-2 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-2 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	FSD-2 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-2 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-6 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	FSD-4 conduit to be installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-4 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	FSD-4 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-5 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	VAV-5 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	VAV-5 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	FSD-6 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-5 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	T-5 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-4 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	VAV-4 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	VAV-4 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-3 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	VAV-2 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-2 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	T-2 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	T-2 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	FSD-3 conduit to be installed.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	FSD-3 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	VAV-7 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	T-7 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	Y
HVAC	X	N/A	PMCC-1B	Scope of work	N
HVAC	X	N/A	PMCC-1B	VAV-6 conduit to be idenrified.	Y
HVAC	X	N/A	PMCC-1B	VAV-6 cable to pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	VAV-6 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	VAV-6 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	T-6 conduit to be identified.	Y
HVAC	X	N/A	PMCC-1B	T-6 cable to be pulled, terminated and tested.	Y
HVAC	X	N/A	PMCC-1B	T-6 cable and wires to be identified.	Y
HVAC	X	N/A	PMCC-1B	T-6 phenolic tag to be provided.	N
HVAC	X	N/A	PMCC-1B	VAV-1 conduit to be idenrified.	N
Safety	X	N/A	Installation	AA/AL-02, MDL-3 to be installed.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	AA/AL-09, MDL-3 to be installed.	Y
Safety	X	N/A	Installation	AA/AL-10, MDL-3 to be installed.	Y
Safety	X	N/A	Installation	AA/AL-11, MDL-3 to be installed.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	AL-17 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	AL-14 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	AA/AL-61, MDL-3 to be installed.	Y
Safety	X	N/A	Tagging	AA/AL-02 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	AA/AL-030 not yet installed.	Y
Safety	X	N/A	Tagging	AA/AL-04 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	AA/AL-08 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	AA/AL-09 not yet installed.	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	AA/AL-13 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	AA/AL-01 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	AL-14 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	LI-SD-01 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	LI-SD-02 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	LI-SD-03 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	LI-SD-05 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	LI-SD-06 not yet installed.	Y
Safety	X	N/A	Installation	LI-SD-07 not yet installed.	Y
Safety	X	N/A	Installation	LI-SD-08 not yet installed.	Y
Safety	X	N/A	Installation	LI-SD-09 not yet installed.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	LI-DSD-01 not yet installed.	Y
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	LI-HD-18 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	LI-SD-19 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	LI-MP-06 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	LI-SD-27 has no device tag and no conduit identification.	N
Safety	X	N/A	Installation	LI-SD-20 not yet installed.	Y
Safety	X	N/A	Tagging	LI-SD-21 has no device tag and no conduit identification.	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Tagging	Scope of work	N
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	L2-HSSD-06 not yet installed.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	FACP	Scope of work	N
Safety	X	N/A	FACP	607-FACP-0002 has no batteries.	Y
Safety	X	N/A	FACP	607-FACP-0002 termnation not started.	Y
Safety	X	N/A	FACP	607-FACP-0002 has no tag for display unit.	N
Safety	X	N/A	FACP	607-FACP-0001 has no final DC safe grounding.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	IDJB-00650 not yet installed.	Y
Safety	X	N/A	Installation	IC-24080 not yet installed.	Y
Safety	X	N/A	Installation	IC-24090 not yet installed.	Y
Safety	X	N/A	Installation	IC-23100 not yet installed.	Y
Safety	X	N/A	Installation	Scope of work	Y
Safety	X	N/A	Installation	IC-23120 not yet installed.	Y
Safety	X	N/A	Installation	IC-23090 not yet installed.	Y
Safety	X	N/A	Installation	IC-23130 not yet installed.	Y
Safety	X	N/A	Installation	IC-23040 not yet installed.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install hollow metal door (D1) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly, located	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install hollow metal door (D1) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly, located	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install hollow metal door (D5) with complete accessories, conforming to IFC Drawing door schedule and to operate smoothly, located a	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install hollow metal door (D5) with complete accessories, conforming to IFC Drawing door schedule and to operate smoothly, located a	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install hollow metal door (D7) with complete accessories, conforming to IFC Drawing door schedule and to operate smoothly, located a	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install interior hollow metal door (D8) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly,	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install interior hollow metal door (D8) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly,	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install interior hollow metal door (D8) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly,	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install interior hollow metal door (D8) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly,	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install interior hollow metal door (D6) with complete accessories, conforming to IFC Drawing door schedule, and to operate smoothly,	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Provide concrete screed with smoth surface finish at Telecom room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete painting of gypsum board ceiling at Toilet - PB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete painting of gypsum board ceiling at Locker room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete the installation and painting of gypsum board ceiling at Kitchen and Electric Water Heater - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the hollow sound tiles at floors of Air Lock - 009 & 011 - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the hollow sound tiles at floors of entire Corridors (011 to 004) - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the hollow sound tiles at floors of Work Station Area (002) - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the hollow sound tiles at floors of Operation Foreman room (008) - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the hollow sound tiles at floors of Field Service Office Foremen room (018) - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete installation of balance raised floor at Process Interface room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete applicatin of grout on floor tile and wall base joints in all rooms inside PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete application for the wall final paint finish of 4- rooms such as: Work Station Area, Prayer, and Airlocks (009 & 011) in PIB	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete application for the wall final paint finish of Process Interface room in PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete application for the wall final paint finish of Battery room in PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete application for the wall final paint finish of Electrical room in PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Complete application for the wall final paint finish of Mechanical room in PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Replace the damaged or bulged non-combustible acoustic ceiling tiles in Process Interface room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Construct a 1.50 meters wide side walk with 2 % slope, cut for control joints and sealed, located around the sides of PIB Building	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Construct a concrete ramp with broom top surface finish at the entrance of Mechanical room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Construct a concrete ramp with broom top surface at the entrance of Electrical room - PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install fire stops in openings around penetrations through fire resistant rated walls , partitions, floors or ceiling - PIB Building	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Install steel screen at every scupper drain at roof to prevent entry of gravel to downspout which will cause water clog - PIB Buildi	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Conduct water slope test at floor of Battery room, PIB Building.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	N
Civil	X	N/A	PMCC 1B - PIB Process Interface Building	Scope of work.	Y
Electrical	X	N/A	PIB (Process interface Building)	Standard Requirement for Equipment & Personal Safety	Y
Electrical	X	N/A	PIB (Process interface Building)	Earth Resiatance Test & Continuity Test to be conducted at the all Main safety Busbar in the PI room ,Electrical ,Battery & Mechanic	Y
Electrical	X	N/A	PIB (Process interface Building)	As per the Standard Requirement	N
Electrical	X	N/A	PIB (Process interface Building)	PVC stub up used for the grounding cables in the PI room ,Electrical, Battery ,Mechanical & Telecom room to be sealed with project a	N
Electrical	X	N/A	PIB (Process interface Building)	Luminaires and control switches shall be marked (tagged) with circuit number and panel board number in PI room ,Electrical Battery M	N
Electrical	X	N/A	PIB (Process interface Building)	Main Safety Ground bar for Electrical ,Telecom & instrumentation ,busbar identification label to be provided with approved materials	N
Electrical	X	N/A	PIB (Process interface Building)	As per the Standard Requirement	N
Electrical	X	N/A	PIB (Process interface Building)	As per the Standard Requirement	N
Electrical	X	N/A	PIB (Process interface Building)	As per the Standard Requirement	N
Electrical	X	N/A	PIB (Process interface Building)	As per the Standard Requirement	N
Electrical	X	N/A	PIB (Process interface Building)	Emergency Light Battery backup durartion test to be conducted in Electrical,Instrument & Telecom Busbar at PI room ,Electrical, Batt	N
Civil	X	N/A	PIB building	Complete installing the door (Communication room).	N
Civil	X	N/A	PIB building	Complete installing floor tails (Communication room).	N
Civil	X	N/A	PIB building	Complete Touchup paint (Communication room).	N
Civil	X	N/A	PIB building	Complete installing the door no.9 (Airlock ).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete installing the door no.11 (Airlock ).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete Touchup paint (office no.18).	N
Civil	X	N/A	PIB building	Complete installing the carpet (Prayer room).	N
Civil	X	N/A	PIB building	Complete installing the door (Prayer room).	N
Civil	X	N/A	PIB building	Complete installing the door (Office no.08).	N
Civil	X	N/A	PIB building	Complete Touchup paint (office no.08).	N
Civil	X	N/A	PIB building	Complete installing the door (Office no.07).	N
Civil	X	N/A	PIB building	Complete Touchup paint (office no.07).	N
Civil	X	N/A	PIB building	Complete painting ceilling (Bathroom).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete Touchup paint (office no.19).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete painting ceilling (Locker room).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete Touchup paint (Kitchen).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete installing the door (Machinal room).	N
Civil	X	N/A	PIB building	Complete floor final coat (Machinal room).	N
Civil	X	N/A	PIB building	Complete Touchup paint (Machinal room).	N
Civil	X	N/A	PIB building	Complete coating for one colum (Electrical room).	N
Civil	X	N/A	PIB building	Complete installing the door (Electrical room).	N
Civil	X	N/A	PIB building	Complete floor final coat (Electrical room).	N
Civil	X	N/A	PIB building	Complete Touchup paint (Electrical room).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete grouting for walls and floor (Battery room).	N
Civil	X	N/A	PIB building	External coat for PIB building.	N
Civil	X	N/A	PIB building	Complete coating 4 platforms (PIB building).	N
Civil	X	N/A	PIB building	Complete installing of 4 Handrails for platforms (PIB building).	N
