CATEGORY_TEXT	CONT_SCOPE	FUNC_LOC	ITEM_TITLE	ITEM_DESCRIPTION	STARTUP
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14473 From 369-019-XFR-001 To 369-019-PP-001. (Reference Drawing #369-P-C	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14475 From 369-019-PP-001 To 369-019-LP-001. (Reference Drawing #369-P-CB-082875.	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14475 From 369-019-PP-001 To 369-019-LP-001. (Reference Drawing #369-P-CB	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	13.8kV switchgear energization package S	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14476 From 369-019-PP-001 To 369-019-PP-003. (Reference Drawing #369-P-CB-082875.	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14476 From 369-019-PP-001 To 369-019-PP-003. (Reference Drawing #369-P-CB	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14476 From 369-019-PP-001 To 369-019-PP-003. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14476 From 369-019-PP-001 To 369-019-PP-003. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14477 From 369-019-PP-001 To 369-019-CP-001. (Reference Drawing #369-P-CB-082875.	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14477 From 369-019-PP-001 To 369-019-CP-001. (Reference Drawing #369-P-CB	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-PP-003. (Reference Drawing #369-P-CB-08300	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-PP-003. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	13.8kV/4.16kV transformer energization p	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14293 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-201. (Reference Drawing #	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14293 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-201. (Reference D	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14294 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-202. (Reference Drawing #	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14294 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-202. (Reference D	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14294 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-202. (Reference	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14294 From 369-019-PP-003 To SPACE HEATER 369-019-GR(Y)-202. (Reference	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	13.8kV/4.16kV transformer energization p	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14551 From 369-019-PP-003 To 369-SS019-LFACP-001. (Reference Drawing #369	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14551 From 369-019-PP-003 To 369-SS019-LFACP-001. (Reference Drawing #3	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-LFACP-001. (Reference Drawing #369-P-CB-08	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-LFACP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-LFACP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Electrical Equipment Installation	Complete The Battery Cable Termination Torque Testing for 369-019-LFACP-001. (Reference Drawing #369-P-CD-082861)	Y
Electrical	X	N/A	Electrical Control Cable	Complete the Cable Laying /Pulling with Tag No# CC-13743 From 369-019-PSA-001 To 369-019-LFACP-001. (Reference Drawing #369-P-CD-082	Y
Electrical	X	N/A	Electrical Control Cable	Complete the Cable Glanding and Termination with Tag No#CC-13743 From 369-019-PSA-001 To 369-019-LFACP-001. (Reference Drawing #369-	Y
Electrical	X	N/A	Electrical Control Cable	Complete the Cable Continuity and IR Testing with Tag No# CC-13743 From 369-019-PSA-001 To 369-019-LFACP-001. (Reference Drawing #36	Y
Electrical	X	N/A	Oil Containement Pit	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Control Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14552 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-1. (Reference Drawing #369-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14552 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-1. (Reference Drawi	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14552 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-1. (Reference Dra	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14553 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-2. (Reference Drawi	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14553 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-2. (Reference Dra	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14553 From 369-019-PP-003 To TELECOM ENCLOSURE OUTLET-2. (Reference Dra	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14555 From 369-019-PP-003 To 369-SS019-DDC-002. (Reference Drawing #369-P-CD-0828	Y
Electrical	X	N/A	Fire extinguisher transformer yard and i	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14556 From 369-019-PP-003 To 369-IRP-201. (Reference Drawing #369-P-CD-08	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14557 From 369-019-PP-003 To 369-IRP-202. (Reference Drawing #369-P-CD-08	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14557 From 369-019-PP-003 To 369-IRP-202. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	4.16kV Switchgear Energization Package S	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14557 From 369-019-PP-003 To 369-IRP-202. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14558 From 369-019-PP-003 To 369-IRP-203. (Reference Drawing #369-P-CD-08	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14558 From 369-019-PP-003 To 369-IRP-203. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14560 From 369-019-PP-003 To 369-IRP-205. (Reference Drawing #369-P-CD-082875-006	Y
Electrical	X	N/A	4.16kV MCC Energization Package MCC-201	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14560 From 369-019-PP-003 To 369-IRP-205. (Reference Drawing #369-P-CD-08	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14560 From 369-019-PP-003 To 369-IRP-205. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14560 From 369-019-PP-003 To 369-IRP-205. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Continuity and IR Testing with Tag No# CKT-1 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-	Y
Electrical	X	N/A	4.16kV MCC Energization Package MCC-202	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Laying /Pulling with Tag No# CKT-2 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-006-0A1)	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Glanding and Termination with Tag No#CKT-2 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-00	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Continuity and IR Testing with Tag No# CKT-2 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Laying /Pulling with Tag No# CKT-3 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-006-0A1)	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	AFD Energization Package AFD-201	Submit energization package for AFD 369-019-AFD-201 for review and approval	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Glanding and Termination with Tag No#CKT-14 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-0	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Continuity and IR Testing with Tag No# CKT-14 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Laying /Pulling with Tag No# CKT-21 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-006-0A1)	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Termination Torque Testing with Tag No#CKT-21 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Glanding and Termination with Tag No#CKT-22 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875-0	Y
Electrical	X	N/A	Electrical Outlet	Complete the Cable Continuity and IR Testing with Tag No# CKT-22 From 369-019-PP-003 To Outlets. (Reference Drawing #369-P-CD-082875	Y
IT	X	N/A	UTP cable test result has to be provided	UTP cable test result has to be provided	N
Electrical	X	N/A	AFD Energization Package AFD-202	Submit energization package for AFD 369-019-AFD-202 for review and approval	Y
Electrical	X	N/A	Electrical Outlet	Scop of Work	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-LP-001. (Reference Drawing #369-P-CB-08300	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-LP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-LP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Electrical Equipment Installation	Complete the Cable Laying /Pulling with Tag No# CKT-1 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-1 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Laying /Pulling with Tag No# CKT-2 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Provide vendor training for operation an	Provide vendor training for operation and maintenance of AFD	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Termination Torque Testing with Tag No#CKT-2 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Complete the Cable Laying /Pulling with Tag No# CKT-3 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Complete the Cable Glanding and Termination with Tag No#CKT-3 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Draw	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-3 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Laying /Pulling with Tag No# CKT-5 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-5 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Complete the Cable Termination Torque Testing with Tag No#CKT-5 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	13.8kV/480V transformer energization pac	Submit 13.8kV/480V transformer 369-019-XFR(T)-301 energization package for review and approval, including associated NGR	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-6 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Laying /Pulling with Tag No# CKT-7 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Complete the Cable Glanding and Termination with Tag No#CKT-7 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Draw	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-7 From 369-019-LP-001 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-CP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	13.8kV/480V transformer energization pac	Submit 13.8kV/480V transformer 369-019-XFR(T)-302 energization package for review and approval, including associated NGR	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-CP-001. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-LP-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-LP-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14478 From 369-019-CP-001 To 369-019-LP-002. (Reference Drawing #369-P-CD	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14478 From 369-019-CP-001 To 369-019-LP-002. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Lighting System	Complete the Cable Laying /Pulling with Tag No# CKT-3 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Drawing #369	Y
Electrical	X	N/A	Lighting System	Complete the Cable Glanding and Termination with Tag No#CKT-3 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Draw	Y
Electrical	X	N/A	480V Switchgear Energization Package SG-	Submit 480V switchgear energization package for review and approval, including associated cable buses	Y
Electrical	X	N/A	Lighting System	Complete the Cable Continuity and IR Testing with Tag No# CKT-3 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Complete the Cable Termination Torque Testing with Tag No#CKT-3 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Glanding and Termination with Tag No#CKT-4 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Draw	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Cable Termination Torque Testing with Tag No#CKT-4 From 369-019-LP-002 To Lighting and Lighting Switches. (Reference Dr	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-XFR-002. (Reference Drawing #369-P-CB-0830	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-XFR-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-XFR-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14478 From 369-019-MCC-002 To 369-019-XFR-002. (Reference Drawing #369-P-CB-08282	Y
Electrical	X	N/A	480V MCC Energization Package MCC-001	Submit 480V MCC 369-019-MCC-001 energization package for review and approval	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14478 From 369-019-MCC-002 To 369-019-XFR-002. (Reference Drawing #369-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14478 From 369-019-MCC-002 To 369-019-XFR-002. (Reference Drawing #369-	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-PP-002. (Reference Drawing #369-P-CB-08300	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14478 From 369-019-XFR-002 To 369-019-PP-002. (Reference Drawing #369-P-CD-082861	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14478 From 369-019-XFR-002 To 369-019-PP-002. (Reference Drawing #369-P-C	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14478 From 369-019-XFR-002 To 369-019-PP-002. (Reference Drawing #369-P	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14478 From 369-019-XFR-002 To 369-019-PP-002. (Reference Drawing #369-P	Y
Electrical	X	N/A	480V MCC Energization Package MCC-002	Submit 480V MCC 369-019-MCC-002 energization package for review and approval	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14479 From 369-019-PP-002 To 369-019-LP-003. (Reference Drawing #369-P-CD-082861)	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14479 From 369-019-PP-002 To 369-019-LP-003. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Battery charger energization package BC-	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Laying /Pulling with Tag No# PC-14482 From 369-019-PP-002 To 369-019-CP-002. (Reference Drawing #369-P-CD-082861)	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Glanding and Termination with Tag No#PC-14482 From 369-019-PP-002 To 369-019-CP-002. (Reference Drawing #369-P-CD	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Continuity and IR Testing with Tag No# PC-14482 From 369-019-PP-002 To 369-019-CP-002. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14482 From 369-019-PP-002 To 369-019-CP-002. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Grounding System	Complete The Grounding Cable Laying/Pulling With Permanent Identification Tag for 369-019-LP-003. (Reference Drawing #369-P-CB-08300	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-LP-003. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-LP-003. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	PSA energization package PSA-001	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Lighting System	Complete the Wire Termination with Tag No#CKT-1 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Drawing #369-P-CD-	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Wire Installation with Tag No# CKT-5 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Drawing #369-P-C	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Wire Continuity and IR Testing with Tag No# CKT-5 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Dra	Y
Electrical	X	N/A	PSA interface with DCS	Required as per MCC GI, related to safe operation of substation and associated equipment	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Wire Installation with Tag No# CKT-6 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Drawing #369-P-C	Y
Electrical	X	N/A	Lighting System	Scop of Work	Y
Electrical	X	N/A	Lighting System	Complete the Wire Continuity and IR Testing with Tag No# CKT-6 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Dra	Y
Electrical	X	N/A	Lighting System	Complete the Wire Termination Torque Testing with Tag No#CKT-6 From 369-019-LP-003 To Lighting and Lighting Switches. (Reference Dra	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Scop of Work	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Continuity for 369-019-CP-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
IT	X	N/A	Grounding the equipment and cabinet	Grounding the equipment and cabinet were not completed	Y
Electrical	X	N/A	Energization package for lighting distri	Submit energization packages for all indoor and outdoor lighting distribution panels along with associated dry-type transformers and	Y
Electrical	X	N/A	Grounding System	Complete the Grounding Cable Termination Torqueing Testing for 369-019-CP-002. (Reference Drawing #369-P-CB-083009-001-0A2)	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Cable Termination Torque Testing with Tag No#PC-14483 From 369-019-CP-002 To 369-019-LP-004. (Reference Drawing #369-P-	Y
Electrical	X	N/A	Electrical Power Cable	Complete the Wire Installation with Tag No# PC-14495 From 369-019-LP-004 To Lighting and Lighting Switches. (Reference Drawing #369-	Y
Electrical	X	N/A	Electrical Power Cable	Scop of Work	Y
Electrical	X	N/A	Electrical Power Cable	"Complete the Wire Continuity and IR Testing with Tag No# PC-14495 From 369-019-LP-004 To Lighting and Lighting Switches. (Reference
"	Y
Electrical	X	N/A	Electrical Power Cable	"Complete the Wire Termination Torque Testing with Tag No#PC-14495 From 369-019-LP-004 To Lighting and Lighting Switches. (Reference
"	Y
Electrical	X	N/A	Lighting System	Complete the Wire Installation with Tag No# CKT-2 From 369-019-LP-004 To Lighting and Lighting Switches. (Reference Drawing #369-P-C	Y
Electrical	X	N/A	Energization package for power distribut	Submit energization packages for all power panels along with associated dry-type transformers	Y
